"VV_mean_30","VH_mean_30","VV_sd_30","VH_sd_30","VV_mean_60","VH_mean_60","VV_sd_60","VH_sd_60","VV_mean_90","VH_mean_90","VV_sd_90","VH_sd_90","VV_mean_120","VH_mean_120","VV_sd_120","VH_sd_120","VV_mean_150","VH_mean_150","VV_sd_150","VH_sd_150","VV_mean_250","VH_mean_250","VV_sd_250","VH_sd_250","VV_mean_500","VH_mean_500","VV_sd_500","VH_sd_500"
-7.71221619895471,-15.677617163959,1.61977274606974,1.2863826782568,-7.16671344322666,-13.7924081934879,2.46148396201988,2.60302188914242,-6.85368824724841,-13.2451731278363,2.3062046077246,2.41040082028804,-6.85430944508109,-13.2535955937328,2.54924492780496,2.46389689616342,-7.06518742746993,-13.7539477134551,2.93701127039614,2.92709730174148,-7.94803927778186,-14.3845541351595,2.87758997243176,2.91967583476944,-8.41901208644661,-14.7267478544767,2.8360587214974,2.87218886286955
-7.47382134977617,-15.6807510584958,2.38115725937056,1.87208523092515,-7.13009114514755,-15.2962194776982,2.51205638578546,2.49177642424813,-7.46081926347156,-14.9092202660178,2.6809488951271,2.5973370106523,-7.40013863944581,-14.9663087147747,2.97532220357014,2.56434092680748,-7.31471889633021,-14.6934180898295,2.79652941393677,2.48996222687764,-7.53338383555753,-14.0691450010669,2.68046044259578,2.58273263127607,-8.42276700448681,-14.7020763888791,2.87048080874276,2.89125297093115
-9.28818991066606,-17.1068285790447,2.44318139751578,2.70173588338924,-8.95169696174661,-15.2763203910044,2.14341476491362,2.43546976751079,-8.76765630832945,-14.8245275860336,2.14608347412274,2.63601183687397,-8.27104539225788,-14.4312376275692,2.18572026341458,2.44859292729601,-7.7517768813501,-14.1579334822118,2.27301398041324,2.32138814416251,-7.19546085585171,-13.4270819066233,2.31105028061448,2.51519854051421,-7.68753195871526,-13.8876105691005,2.58107260526354,2.69980590223773
-6.80459335699418,-12.3255530905499,1.55529817726316,2.05898911780789,-7.05376411998605,-13.0352885541996,2.16625177977304,2.31641620054245,-6.52302068511782,-12.9225185113463,1.99545003659903,2.2905147481583,-6.67088321967823,-13.0679696687574,2.08085003057358,2.41236819159949,-6.66954468280224,-12.9198460122314,2.21807130278562,2.56698697480875,-7.38318001806482,-13.404550688837,2.4242717391139,2.54356452907036,-7.69005167973696,-14.0133926405442,2.50041480787613,2.58906523531183
-5.83970168768004,-15.3063071767819,1.70400538568649,2.41901175770077,-6.55666373543864,-14.5564527229972,2.91084615438152,2.95719736948273,-7.17474094955749,-14.6608558587646,3.04134934397456,2.80005523808969,-7.80509383355522,-14.6781520763096,2.92127924115658,2.62728049820925,-7.74551955227598,-14.2714426322483,2.65075407840825,2.63354466043896,-7.71764646552076,-13.9915439073352,2.49420111594891,2.67994611825777,-7.95795788695685,-14.3082685751699,2.50213854092658,2.61055658492384
-6.03774855437952,-11.8637567195641,2.27083087799566,1.24796482108933,-6.19936232455322,-11.7741413448823,2.29317297221559,1.97343776524275,-6.44793664893723,-12.5547894262175,2.10058464106451,2.25291539675541,-6.65747696543373,-12.8867063984044,2.20168490229002,2.27651088519456,-6.7891317030824,-13.0765470007339,2.25329646212841,2.55167659077142,-7.21585312783994,-13.3159021507331,2.41038547252203,2.42361194021722,-7.918218939209,-14.2174761485401,2.54410168405857,2.70057639442117
-8.26150602631844,-13.6260336950827,1.44997883963997,1.7376494849714,-7.59943621485675,-13.1077807011062,2.03808892293341,1.85397625416591,-8.03514647667936,-14.0099303249444,2.17177705365476,2.19936432052412,-8.46240489386212,-14.5015232220174,2.26562695084698,2.25544349072242,-8.52515368617954,-14.6124792428358,2.28085373223653,2.4450602460004,-8.32880303466329,-14.5088264649733,2.69090294835723,2.90050905706107,-8.36732778077433,-14.6033745537554,2.50112434376547,2.63348203471242
-7.82790863109541,-14.5850322647389,2.31467969807455,1.29287916103226,-7.61204578533785,-14.6216310424426,2.45046009056296,2.24497859584513,-7.30435183918563,-13.997496443592,2.34679758338602,2.56080768643591,-7.19290633182877,-13.5358596719568,2.60374436636733,2.90330984546213,-7.19417895586848,-13.5492421455019,2.84993621621787,2.83607347711802,-8.33300658153164,-14.4879569265553,2.68429140890133,2.80823345078116,-8.26697964167869,-14.5057512137711,2.48349710179419,2.60756080406613
-6.80767445011829,-12.6237636230823,3.25699711853668,3.08637578910041,-8.71893214073579,-15.0166117374942,4.68176189657964,4.13754188893373,-9.18354036950126,-15.2752469661852,4.04994597809379,3.790628167821,-8.99649863679767,-15.3566404633651,3.58119009307586,3.2405125208898,-9.33406580695601,-15.6280710874794,3.27517258487408,3.21506535286285,-8.81810489454827,-15.1915406195634,3.00437814498357,3.0354679156252,-8.8340859395244,-15.1559088452786,3.5294014081866,3.4802687716489
-7.99731608759896,-13.3465741522393,2.53110970186007,1.36778448781549,-7.33511518476787,-13.8914195409094,2.40316145331534,2.18533482788682,-8.29874652082243,-14.3298594746968,2.97329589584621,3.1075770726363,-7.97408378162495,-13.9872756695661,3.04409159977911,3.23757940662138,-7.79887223950244,-14.1189137976661,2.86664483013132,3.07627917021912,-7.72742315103863,-14.1508184461484,2.99073171148471,2.94926951770471,-8.19312437090418,-14.506579039053,3.20939019202728,3.17205907422413
-6.7790291090675,-12.0559468404088,1.81460808677462,1.92583814530798,-7.64273077945758,-14.451559770007,2.52948031195855,2.91743890230151,-8.36359081219729,-15.3874065637308,2.57831321214262,2.85056211450885,-8.41872554079682,-15.3529653504874,2.33180205275715,2.62701690630469,-8.39812463748767,-14.9900203356103,2.28329002812404,2.50055854575334,-8.32177743968911,-14.7933737370211,2.37580439275047,2.53096762358936,-8.05387346197515,-14.4549427575792,2.48983903788846,2.52972044620344
-8.59953365663429,-13.5738169171874,2.81335817359145,2.05663171520243,-8.74923712216302,-13.9464119461878,2.16812216795783,2.10868211880964,-8.27743775388617,-14.2707624129703,2.57507599463439,2.61143934484675,-8.15111408304077,-14.2735623668063,2.42429869234389,2.53602333616627,-8.25465803236353,-14.4124902662834,2.3147549381237,2.41137331630869,-8.35229290137569,-14.6399743772678,2.17957086367523,2.40032980276916,-8.01983522043196,-14.5587894638925,2.3095545516891,2.37154494255285
-7.9978354427894,-15.5310242080631,2.29856699415106,2.42885011705498,-8.65215867536675,-15.5068327610208,1.94699812373951,2.20425607418074,-9.01011213809781,-15.6515617266862,2.40301152581876,2.83061066296329,-8.83650546901816,-15.4937290637434,2.34205352605874,2.95148496984766,-8.73142426534828,-15.3348299290213,2.25063196807797,2.78035574430546,-8.55455222066631,-14.7026183225864,2.30227995135815,2.55545096150759,-8.15186625876893,-14.4010078140006,2.26438768739598,2.48173948879195
-7.47537766032274,-14.9312661019241,1.58885261318045,1.70909870323994,-8.47023765620363,-15.0071563985097,1.79277865315891,2.21368132082155,-8.74143240704586,-14.5000001387153,1.95377376782034,2.20204156299071,-8.86216665700065,-14.9130366724778,2.00945252248905,2.27612905158094,-8.89129656361331,-14.9120680123116,2.14353820304324,2.21468020541474,-8.61569378460206,-14.7857139464784,2.10707172905718,2.21370561787394,-8.08611998132209,-14.3914604204911,2.4044661408578,2.40387425126093
-8.22093255928326,-14.0950240794434,1.64733307147422,1.76023407831237,-8.82221509948104,-14.8727232139592,2.01348359074316,2.1012649471926,-8.88200232585763,-14.7591644303997,1.91597261048671,2.07372293965973,-8.56727408739378,-14.6699380420882,1.95284422362938,2.08680836021687,-8.45612193343453,-14.7148599061372,2.02099016911342,2.27399024435133,-8.47059305132763,-14.7378271154786,2.08800455571294,2.31007327889067,-8.26774192784428,-14.5542876841308,2.40591651052645,2.51923123676894
-8.4832549128802,-14.5445102176806,2.78584593217967,2.51840069560608,-8.10407944328877,-13.8599189122964,2.50409362227391,2.22242470657763,-8.21108725591523,-14.2852266459915,2.25391353733458,2.15927977957381,-8.58376120652776,-14.764147709747,2.34403812011557,2.24349176486034,-8.7401196631782,-15.040630503614,2.56400561395096,2.53250555332634,-7.79028951408455,-14.3019590824623,2.73353313046067,2.70310539476906,-7.72302403094742,-14.1469123988027,2.73792993730704,2.81136065299742
-7.29411002941592,-14.5241536661226,1.76376281073398,1.68736938653535,-7.52187482976787,-14.4491894514232,2.1964874194289,1.8841386235373,-7.77766973515668,-14.3885569783909,2.15818099424351,2.00413427300063,-7.6867361044527,-14.1660890609516,2.03928166771136,2.17919811456458,-7.86078119593872,-14.4193865206131,2.11470998455134,2.12977518796724,-8.08001841078621,-14.5471491218123,2.26249823824315,2.30932293734345,-7.92753922719126,-14.3170276200367,2.50342961338873,2.5945172421069
-7.5723724726591,-14.9647043493172,1.4874967639549,1.51705429504683,-7.31360002236913,-14.8645115526096,1.70712999410146,2.05969340701369,-8.09335926763661,-14.6975097074852,1.85439745428087,1.91125899437916,-8.02501405579518,-14.6969510772709,1.92108683144962,2.08228713775941,-7.80536074889156,-14.5866140076616,1.97255776240408,2.18003092052408,-8.03134947090794,-14.4019731762147,2.37193869795933,2.48678890485659,-7.85595913220095,-14.1363271967492,2.5874858958782,2.66648883519925
-6.91804310287079,-13.0698736889245,1.5769302412677,1.70843386031382,-7.32188815668733,-13.9245235821665,1.92790906636518,2.2669674930522,-7.06813551163783,-13.508269077804,2.3001843663085,2.54088858143256,-7.05821823646694,-13.1289513207652,2.26567245128958,2.46626565133323,-6.93840993859582,-13.0103619023436,2.29350784239789,2.28802678174495,-6.86458049860509,-13.306221213692,2.29565553773349,2.32367392698874,-7.69584623832856,-13.980360884019,2.50536242210335,2.60352534312571
-8.92109121280509,-14.2347875789022,2.35104439967185,2.88384934312061,-9.1550402697418,-15.0430514601066,2.0748800428827,2.53578559958891,-9.0382992598429,-14.9949326100512,2.35416522112054,2.51005600875088,-8.92310043620686,-14.7563532484483,2.36780518589261,2.53887347858488,-8.76575000543356,-14.7266400073511,2.35913911272548,2.50536095818162,-8.53576842549572,-14.8888497816027,2.36576125048449,2.5294666347419,-8.269118186943,-14.6942709675654,2.46174100975717,2.55897231712369
-7.94427033219042,-13.7556781822985,1.47775148279043,1.37373148605694,-7.45052414569042,-13.8450746801458,2.06459341960366,2.04064008439677,-7.72755047974618,-14.2490262190941,1.98828834097136,2.09738561742845,-7.8243722225593,-14.4585317654696,2.08244917556531,2.3182896875801,-7.96972606968177,-14.7375270687678,2.29743249217595,2.50457998291705,-8.30431730350307,-14.9770381326046,2.38619527040819,2.67857094840092,-8.23050535495037,-14.6719374974462,2.41497767359481,2.50532863602799
-7.86487543761937,-16.2881875361574,2.17261783764055,1.84464990439467,-7.75968741552304,-15.4528811838134,2.38798420945684,2.65383517435493,-7.89946168763149,-15.2903927448434,2.75291636960047,3.02590279548005,-8.10910780802814,-14.7973879753183,2.94687666621371,3.17706421360115,-8.23172596352662,-14.8095816220415,3.02908390355045,3.14451775841296,-8.50002033297146,-15.0149457856908,2.82711759561385,2.78003084015689,-8.44783854218585,-14.7699511678227,2.53443264231296,2.63553928756406
-8.83481406352158,-15.0801969262269,2.05246748596532,3.07205748211558,-8.25084164467567,-15.2274065390575,2.87457677335634,2.87007799759739,-8.32820970876572,-15.5705754262108,2.45596522407715,2.3628855541421,-8.36545058780305,-15.5291828539738,2.28771695029128,2.4419782474554,-8.46970766213952,-15.6025136394327,2.19274189219764,2.47762447362642,-8.54057968335597,-15.2405083492882,2.12786408708911,2.51837871978137,-8.32185991168786,-14.5915052282168,2.22089298665096,2.43283752092306
-7.8739695413434,-14.7664670344888,1.7054953366134,1.91526010882093,-8.95935416204659,-14.9043666861913,1.88710754295993,1.77251956643766,-8.97145058468158,-14.4926671747609,1.99513418690167,1.76882931802304,-8.66072486356592,-14.5673966540283,2.2263954400255,2.03462270667434,-8.58701463048635,-14.8284498664373,2.22767250558369,2.11222197830604,-8.87454663723703,-15.2137891921794,2.24240056306811,2.34860295488221,-8.26370123138837,-14.8815234276434,2.19762095899465,2.34650156301244
-7.55738811852183,-14.7394273599896,2.05588875244574,3.11796987124219,-8.70691764595957,-13.6145671079228,2.53119608577557,2.50811578536544,-8.9147401501923,-14.199163581946,2.28990008640052,2.44820429406165,-8.8948937090721,-14.6763627222829,2.31361176345828,2.62183672993683,-8.79749561589416,-14.7800113427798,2.19553467062714,2.43930508664686,-8.57024095563295,-14.751952305447,2.20624674158205,2.30930482689359,-8.19919303371261,-14.6365318778458,2.36270032402856,2.39819346409522
-7.57910984579702,-12.4396000113672,1.43095698494645,1.29733242576412,-6.77527946473397,-13.2731794285672,2.188401593232,1.94202192003232,-7.96420509125551,-13.7224558798891,2.6577616482381,2.22424792956909,-8.15619473330984,-13.8661326109664,2.67836064822343,2.2746254331962,-8.03687400605569,-14.003259648947,2.55525529671612,2.38846584518157,-8.16445425555473,-14.4318993354422,2.60603757573922,2.52707654489643,-7.96465033231749,-14.2976284515797,2.5561837502434,2.59267741930178
-6.67727718619931,-14.4413710889501,1.37539703822843,1.49206505417061,-7.514370858516,-14.0502961422893,2.08064183518485,1.89325591588858,-7.28403213971096,-13.9463408534203,1.90033679664391,1.98926769690119,-7.89394058703856,-14.5977285857811,2.13483198393358,2.36641642422876,-8.08807984715616,-14.6866577058562,2.20684750468569,2.38636078033132,-8.21610701732681,-14.4988249027123,2.26247841393998,2.36256063837454,-8.20378279612901,-14.6958714339667,2.21738199912706,2.37911108941001
-7.24066465205139,-15.2819013102171,1.48448022849645,2.05857180618216,-8.95559710900575,-15.2390112452731,2.08203401160727,2.31687121693979,-8.08422416212371,-14.6073792778017,2.04459804640414,2.17543526142869,-8.12994208965309,-14.4253652773672,1.98200740839171,2.09360638313626,-8.14180973127729,-14.6304583617556,1.88276303262352,2.1001704986526,-8.44148627472033,-14.8016352225964,2.00132743305903,2.17611952407823,-8.39909218091405,-14.7920731492125,2.14960525861575,2.36543393303885
-7.63955939462973,-15.0361715415052,1.65979447953004,1.07168874997557,-8.22592795323057,-14.4098524684195,1.6942104629691,1.7728690197298,-8.36099106267497,-14.2864043790842,1.77673268719701,2.10694255869465,-8.26716082217943,-14.3748128277991,1.8297876042899,2.05388180274269,-8.41193639600536,-14.5470472730362,1.88426668750413,2.0913972488075,-8.43199758489789,-14.5992378945427,1.96217328024184,2.16414073525415,-8.24734682761736,-14.5328794177733,2.11904812781418,2.28859561845921
-7.80149565775905,-13.0927513356914,1.60372173855458,2.62243051644263,-8.02856263132503,-13.7604422564111,1.78515806073602,2.28154195783433,-7.97347107630711,-13.8626513577321,1.84019585843116,2.10276209881704,-7.96407668493692,-14.1625456011764,1.92112241927087,2.18788980173267,-7.91476697571281,-14.3805442581194,2.13663744074032,2.24708826698024,-8.39417719825164,-15.1448055807528,2.37439130551948,2.51790564975869,-8.10410331491892,-14.8726195945847,2.353562940255,2.46066887774256
-7.24544288611833,-13.5755066207346,1.27986900407226,1.65789309523776,-8.12023840050433,-14.2328742894374,1.77526465726534,1.98548828702531,-7.93787970295055,-14.3617498591991,1.79049810141007,1.88460541900453,-8.03070760067057,-14.4453419470385,1.82395502285804,2.07118456944416,-8.05028175444214,-14.4643359500823,2.08431158738127,2.21994612320478,-8.01902264906931,-14.5487489009609,2.08980346329573,2.30172693925663,-8.40346012915009,-14.8068997955305,2.30492500041862,2.40399258526212
-12.0643186974564,-15.9733672603903,2.6231466062556,1.6457182752942,-10.2549988593945,-15.4520800315747,2.60227579743924,2.0222267183145,-9.30773770864555,-15.3702561356635,2.5311238450192,2.156116533681,-9.36415020552813,-15.5533579798515,2.41788135807324,2.52587637424488,-9.02180917882826,-15.5401698927905,2.4961195636408,2.65390838412323,-8.57542924371151,-15.1603272291069,2.50825430684255,2.61352594253324,-8.66062249853702,-15.1857642020103,2.35682640752037,2.46071050473133
-9.73851132802993,-16.4101869976488,1.58602185132763,1.6121719178724,-10.300275995388,-17.073741271343,2.58220160162341,2.47386265905226,-10.2854124926582,-16.852624881975,2.61322247945811,2.11820683687994,-10.0778036710006,-16.767512621512,2.67149969182414,2.2500004185257,-10.0038774127377,-16.5795770363054,2.74492849224516,2.51165581278943,-9.7485290106493,-16.2958934573712,2.86176631620732,2.86487772982901,-9.17164073934358,-15.650721038578,2.7327585643624,2.8252413970006
-10.3804310831982,-16.1729581384551,2.25881140682845,2.5147519413743,-8.18244020606754,-14.6720847337682,2.46364907094183,2.77769697728401,-7.61562842840701,-14.358885547202,2.19068585475903,2.57924288519691,-7.66149891538586,-14.5354923582851,2.09030771719482,2.40032970948506,-8.16749541123327,-14.7713281430203,2.38328483768813,2.29605038257059,-8.43604982882768,-15.0926527016248,2.4356885656332,2.44193284033897,-8.36326918895032,-15.0817208189094,2.45068406524202,2.55970067774535
-11.0603826994926,-18.9510163715933,2.93056848438124,2.22970763635966,-10.1226362977389,-17.1719568361758,2.51352884301704,2.40836161366953,-10.2879990977159,-16.9290024477529,2.45805997034173,2.88279806618483,-10.1900169173079,-16.5764294238216,2.52816014103105,2.89828412319979,-9.88685184298743,-16.1934908219126,2.61466494202217,2.70665972522418,-9.44984364526008,-15.7963385062338,2.60767272548551,2.61236546419892,-8.87683003684542,-15.3142729413294,2.48609491693286,2.53185907732003
-8.86564261996146,-15.5497088910708,2.38295552066921,2.39369213322281,-9.85871767743109,-17.0819636986274,2.59674273643881,3.02411228387233,-10.2202107262804,-16.7965688972058,2.67385211451026,2.88709591516323,-10.473853697713,-17.0245459110294,2.72065894941003,2.88857147564032,-10.4326127464161,-16.8410228905325,3.0579523071038,2.84022364557063,-10.5380669656885,-17.0009918073439,3.03800579289266,2.95744755075409,-9.23717096432556,-15.8730420899886,2.82144677060825,2.83651518604292
-8.44085113138074,-14.4411295652602,2.47121585047998,1.84551680392163,-8.52124055948456,-15.012000621764,1.96065825143005,2.51318258583211,-8.51668328964551,-15.3682973260188,2.07951391382577,2.66056602341396,-9.06777981968694,-15.342748770979,2.26220208395015,2.38786233056811,-9.07983257671925,-15.2140222437198,2.18799820045209,2.23092076465385,-8.7147425222378,-15.3435595331329,2.22900932630813,2.31970516706528,-8.05780130645532,-14.6697976381782,2.57155152396349,2.65348287852228
-10.4576811826834,-16.5260613540431,2.55865502387294,1.31905504127273,-9.46171100385045,-16.7044318416226,2.24504380418579,2.11082981213785,-8.78890920834889,-15.4611065759245,2.43359866092481,2.52036787496067,-8.24786369787397,-15.0377292375244,2.49605434989124,2.53393242128897,-8.01618237962136,-14.7640432216275,2.38837335801306,2.40698510919776,-8.26007906168868,-14.9203410486507,2.2404506299405,2.26827431363245,-8.20814462681773,-14.9345214595138,2.2871274652361,2.3651773397234
-8.46961612573079,-16.4890905772336,1.52940594698117,1.9505020894102,-8.1163492246944,-14.7971040436643,1.93208409770992,2.13501021716691,-8.39744931262651,-14.6484696044869,1.93225521897045,2.00854197998696,-8.42024906628897,-14.9516699129421,1.86736694108219,2.06663589955945,-8.31498579772834,-14.8904314688974,2.01067324677932,2.20971216589081,-8.22062280759869,-14.9400411857081,2.04178889170201,2.31181707414531,-8.10065955083198,-14.6536266628453,2.33142676679386,2.55574856749555
-7.32316140725149,-14.85626882906,0.878245887333577,1.68227629168225,-8.40731029015678,-15.1378825135499,1.90873257984096,1.92889750264424,-8.06105326955814,-14.6451009975592,2.1418626165669,2.00831079778347,-7.96891365538123,-14.3399547885827,2.16046027522207,2.04735897582699,-7.98456992880068,-14.2312297088686,2.29796770336887,2.03568016707678,-7.6645180154101,-14.369320835624,2.43910220712392,2.32230036572724,-8.02448904153544,-14.6578399212367,2.28684222522017,2.26725010430655
-7.49550788540159,-15.4333885869568,1.86841546459484,2.50322823364836,-7.61237862846663,-14.4302417359211,1.78581702064972,2.10373850588126,-7.42789339224005,-14.1878185581155,1.9210556855424,1.88591562160692,-7.62944368180172,-14.4306212811723,1.99992557070182,1.95814270354056,-7.9461997349755,-14.6104556561082,2.0832514488335,2.08688694921,-8.05848839772303,-14.4783811813952,2.28478599256509,2.30674496573296,-7.8733288130582,-14.2507951252511,2.30394516478418,2.38037049591476
