"Plot_ID","X","Y","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
1,-10.6954,7.756008,1.2053912589403,-4.18297598827921,-0.326441102501599,0.272483741961125,0.171066660513008,-0.0716812039783741,-1.04508485479794,0.591044762693709,0.485892371944861,0.205200834822676
2,-10.69696,7.75678,1.51004381883201,-4.82849616063686,-0.622825125597879,0.108876659496971,-1.03821111983193,-0.0138645531943085,-1.42925482389987,0.696331181300928,-0.289043445121759,-0.320345290349867
3,-10.69795,7.757723,2.13960559853731,-7.27709179510036,-1.38879262982857,-0.44799504999302,-2.27988169827215,-0.324684473877918,-1.3881270639273,2.53328203694797,-0.558579346337182,0.372275331310172
4,-10.69632,7.754995,1.3625025865752,-4.57904832749593,-1.04521018019897,0.2210377141887,-0.719133947968579,0.430834800443103,-1.47464244290749,0.903253932332201,0.0723304337515715,-0.418786536941102
5,-10.69346,7.761432,1.38595289354595,-4.42932481940083,-0.138023841078752,0.376151337886579,-0.465934492763046,-0.0321428225157314,-1.0017872504252,0.592800587734994,0.641746666088438,-0.0975941261070693
6,-10.69325,7.762626,0.887416462239073,-4.30248472373806,-0.110587833100704,0.765691276181424,0.00941342674073062,-0.0844365474778204,-0.972079161363534,0.587935208851928,0.310818495098461,0.00576575975491339
7,-10.70166,7.767985,4.00873098176665,-6.60458391687175,-1.18190285906284,-0.692980060929681,-1.33202964714688,-0.0920075880639693,-0.962232578117351,0.856107726733589,0.541809556423467,0.112300557758222
8,-10.69513,7.776661,1.22087491325379,-4.26540379682606,-0.0643747034860786,0.228959378651715,0.102204698822569,-0.233834469901071,-0.841747200984826,0.973141624547492,0.375864265011489,0.10624350217051
9,-10.69535,7.775819,1.51191366252806,-5.09154617468095,-0.742088205154116,0.399430871330359,-0.602986603587795,0.121537598848316,-1.41876982145038,1.12110523818905,-0.174482995036098,-0.237388876452599
10,-10.69291,7.777983,3.08097846923042,-5.11083080055657,-0.510153525567582,0.136342322233372,-0.257932410736913,-0.405561473241931,-0.652173953257547,0.255022014987262,1.48398223217111,0.0486495586776128
11,-10.694,7.776882,1.27358025115537,-3.9117763527698,-0.00137363500424383,0.12394094107424,-0.246057454300007,-0.0419390390394706,-0.862611460759327,0.73603478112659,0.544604431110075,-0.140535207771735
12,-10.69734,7.789943,2.37291675495699,-5.82730049641991,-0.652083867286346,0.247213738827566,-0.776923173635701,-0.146700206217886,-0.877033979392326,0.613293721593751,0.770365395677358,0.070900372632847
13,-10.69729,7.79035,1.99609085475531,-5.60714404664889,-0.510219585869302,0.359641833079377,-0.555301343820274,-0.256294425256701,-0.892580439739537,0.788832073402927,0.490659862123274,0.315863842893052
14,-10.69096,7.785849,2.14139348114084,-5.33964930409387,-0.985099413484419,0.271475321707151,-0.660278383058374,0.0303139973139789,-1.3689558802409,0.947364214017815,0.387338928086574,-0.386237958694234
15,-10.68548,7.796031,2.11068710945976,-6.02419326626283,-1.02689763807033,-0.0200431627548736,-0.66324418682031,0.21815762671883,-1.34891549382038,0.899617086257608,0.0753607005645997,0.0742282574791847
16,-10.68473,7.794918,2.69398177692186,-5.86953599088337,-1.001902155791,0.103242475339995,-0.387929246085814,0.0345478366736985,-0.925153769366666,0.890655815775071,0.630394432141415,0.130786714017395
17,-10.68909,7.79209,1.73254812334817,-4.93878642628069,-0.50163290929222,0.279319089367034,-0.273631734388186,0.021548045414873,-1.02850598418478,0.868268645542322,0.539646512862222,-0.00861787870080916
18,-10.74293,7.810202,2.20200117902859,-4.76939922572047,-0.329277114362792,0.476296139081726,-0.25250455990003,-0.140347366243067,-1.09263507462498,0.55923360780593,0.727534294277103,-0.236682722675581
19,-10.74526,7.80543,1.90674408711929,-4.57126425996004,-0.25905749278916,0.437016377658666,-0.443243657058895,-0.296819222049412,-0.906685832378404,0.117978508556526,0.556117831268208,-0.108176706965313
20,-10.74905,7.802636,0.161768255264674,-2.83344497279126,0.976893001734207,0.807417588460379,-0.281224275527544,-0.367678155973231,-0.642415488453111,0.420404993701515,0.0572337824102283,0.109663312149793
21,-10.75008,7.801883,1.09541100509098,-4.25213629386286,-0.308677555969133,0.809063138116605,-0.394761558817329,0.0921189208533552,-1.15568800212172,0.37363484564317,0.394511093713338,-0.395806557590354
22,-10.75037,7.804512,3.93698629783117,-6.95885241737843,-0.810589727609383,0.169897609600571,-1.41504452433702,-0.393871696515005,-0.516393329528963,-0.144338038685156,1.0903813510281,0.41787302332639
23,-10.75052,7.794291,1.05096668114508,-4.62816027522612,-0.501695624244346,0.752158036748234,-0.914644407433737,0.119324109687519,-0.997851984102076,0.974222157798438,-0.111907908618711,-0.316927519689617
24,-10.75533,7.777413,1.31541948601928,-4.65471877222438,-0.53309585394214,0.640872250360006,-0.944409981704042,-0.320805720147828,-1.093265621941,0.943048194286926,0.750603887064629,-0.54165614429335
25,-10.75878,7.783622,1.57040083655598,-4.89181511542265,-0.00671040469428057,0.639813104548948,-0.255859870968031,-0.376856763156317,-0.846245446196303,0.294441963546678,0.485030559622255,0.272508805995798
26,-10.78838,7.786887,2.38296724843621,-6.41598343055442,-1.00971108338972,0.321617713853471,-1.27952566577761,-0.491246574934041,-0.931374378766213,0.880048899030168,0.447016704579739,0.0644479811406702
27,-10.78724,7.789038,1.21425083198018,-4.14600635382285,0.0540712018416311,0.491383587179712,-0.436844442611794,-0.0729106000583625,-0.681725265404336,0.414511600658184,0.595935833643606,-0.280093457715317
28,-10.78203,7.788621,0.692622423885754,-3.42184772108453,-0.0929088037663491,0.772576984874243,-0.369855448353261,-0.182996753040221,-0.931877295886431,0.650197042002831,0.632448635860349,-0.321489142377552
29,-10.77816,7.790899,1.28275315223574,-4.1379062386364,-0.113739862396041,0.685721804978121,-0.129158966049571,-0.292599328793596,-1.09905947158985,0.44469220342719,0.477758327582389,-0.0661287766675738
30,-10.77574,7.796613,1.10804448138397,-4.40521660269136,-0.0942714165129007,0.637105853494608,-0.133066337747394,0.0533271849973315,-1.19351021116115,0.694108129583749,0.114281532334642,0.000252618362205088
31,-10.79821,7.783068,4.78882907547401,-7.28444981211636,-1.6651895913557,-0.520291884045871,-2.06465058594729,-0.213470040188348,-0.779986997646975,0.214134911085714,0.683270202274033,-0.158393352710846
32,-10.79642,7.786266,2.20820137946148,-5.73207506428291,-1.05155388500589,0.259834196800872,-0.653141956160759,0.00781148104461849,-1.15370394516761,0.990682472792535,0.417943814730544,-0.247283922303635
33,-10.79513,7.786564,2.13019598090048,-6.12230367730746,-1.11180267779616,0.659491540342173,-0.589926947439203,-0.00485400126505463,-0.923684732404008,1.22676513484159,0.535199043738114,-0.0836620891766044
34,-10.78202,7.800448,1.25361751721373,-4.81919920891954,-0.899908504500573,0.454789539802304,-0.176901288167403,0.013125646509473,-1.56755688309621,0.40459393917576,0.178599909268788,0.0823098903640319
35,-10.78247,7.798612,1.07520727539796,-3.91288311454759,0.353663745443086,0.437722284916379,-0.231399557564243,-0.500700870632607,-0.746207723022942,0.438338231760695,0.639224265743232,0.109254965173588
36,-10.77963,7.783548,1.41207723023183,-4.61010430653593,-0.225533858259344,0.607006746521344,-0.717443750194529,-0.257590893887628,-1.23279987100146,0.685867237914918,0.192012401783038,-0.0564598883717164
37,-10.78469,7.77922,1.32277912971429,-4.45324296088767,-0.290289840811203,0.639579993327983,-0.180095113707324,-0.120156990835973,-1.20048968334052,0.460455999477525,0.231534707165979,-0.123325667818179
38,-10.78387,7.780418,3.27121846765603,-6.08806085015,-1.17307944214789,0.300845163968622,-0.585758264013848,0.0731581478173888,-1.21398027512552,0.806783796103045,1.08876497875799,-0.292956080758427
39,-10.80474,7.759617,1.18873358096595,-3.90852447526577,0.386560368024653,0.606039266555634,-0.519259574501081,-0.0291299259483611,-0.88727297890866,0.0505951296212248,0.383473121945613,-0.135568361791835
40,-10.80362,7.754197,1.61284713269653,-5.57328520707147,-1.21314889005998,0.430986272251353,-1.28567869420649,0.20378193084066,-1.36480787723641,1.31543856524353,-0.284962090423933,-0.381367678048533
41,-10.80298,7.7547,1.57628798826601,-6.11805342353567,-1.15495268752902,0.502177316686308,-1.03814604214939,-0.106559836759389,-1.26927362859862,1.43854836567636,-0.498019169998416,0.661313503762174
42,-10.7974,7.742334,2.09971937620638,-5.27106732131733,-0.871390509577433,0.496481240801938,-0.92591369273659,0.19165481830865,-1.43246323958945,0.53239925630894,0.206634650272061,-0.667385029917608
43,-10.81388,7.73926,1.0584986322445,-3.5464379205065,-0.481265475265558,0.578434370383588,-0.669401703736651,0.0683727202320072,-0.982558971611578,0.427554639628032,0.631039658632821,-0.582154148272314
44,-10.81324,7.738235,2.18449811432111,-5.08605318272891,-1.10320684302234,0.554012781513482,-0.52618211099511,0.00140211065467516,-0.997184671465321,1.0307404663681,0.77021963850406,-0.467671497743599
45,-10.82294,7.743396,1.65611285899987,-4.79047855746375,-0.587727650698417,0.106848676882758,-1.61066544585825,-0.13625807681032,-0.978743065648836,1.05292498917829,0.244425127129785,-0.344770022314342
46,-10.81846,7.739288,2.61249057808245,-5.29656710848916,-0.763557629186888,0.554983980277244,-1.12787801533562,-0.11243001809309,-0.824783733840041,0.0803626906509824,0.753602439149292,-0.96752985656877
47,-10.82087,7.74444,0.750741281627572,-3.73231719777202,-0.480536605524884,0.96637884692594,-0.588110070258447,0.045267850023876,-0.869067925522188,0.817295348618786,0.377471479832192,-0.818885970785988
48,-10.81713,7.748584,0.308568888325237,-2.32364584477652,0.324233051154624,0.703573608922704,-0.749916775064293,-0.0321868111318393,-1.04989800730811,0.162708873684963,0.497563913687321,-0.664311469183127
49,-10.81781,7.747213,1.10197511558239,-3.87136037477553,-0.206936687538173,0.479330519394524,-0.72291912181373,0.059816773410315,-1.11212662017766,0.463602128750259,0.14090399320909,-0.649339351289484
50,-10.81604,7.747745,1.1691005107424,-4.53560684087131,-0.382347225385209,0.766980372006633,-0.615780581401448,0.303619976803139,-1.3097779619355,0.400123916310509,-0.0605147406820215,-0.689046472752237
51,-10.81463,7.747782,2.37414415896813,-5.08435559895944,-1.51779531510266,0.774809549987038,-0.765587343207144,0.193055592104735,-1.31624625704074,0.69190445010284,0.662467983546454,-0.593140128178481
52,-10.80485,7.75096,1.92117474683995,-5.30501437467739,-1.03046243617894,0.340053027136615,-0.401663049673241,0.30711667372804,-1.61502434065515,1.05867079687444,0.338749729764593,-0.163601739515931
53,-10.80662,7.750201,1.69016212848788,-5.01179432280117,-0.83059079621379,0.510938613431866,-1.18866784433353,0.0556073097936853,-1.16806784506289,0.725034535094097,0.213956529768094,-0.251954236605462
54,-10.8241,7.765185,1.18685079462351,-3.96143900825119,0.0255884691676457,0.230912142344418,-0.249006435674226,-0.0361817899105707,-1.10312810330795,0.810874077497439,0.559181584568455,-0.342866515500886
55,-10.82305,7.765015,1.32499232060905,-3.93903144361169,0.100654100464322,-0.0303477449774831,-1.19996963275014,-0.216898343605228,-0.781522207677725,0.515411071750328,0.598069334255707,-0.839328917054496
56,-10.82214,7.763517,0.963639347789136,-3.85594806924655,-0.360185456855218,0.846248176450496,-0.467319774640078,-0.34186075322302,-0.654474657961097,0.857670862476175,0.848491993268666,-0.550671945152439
57,-10.82209,7.764438,0.843053391157746,-3.85148384621824,-0.126906129789675,0.876579424460337,-0.458634510879701,-0.4784202888902,-0.508475900824739,0.957077654623064,0.719581502797443,-0.218402981005586
58,-10.83158,7.758406,0.406516280865062,-2.87724127733938,-0.256653262179786,0.694100690383257,-0.516680655664842,0.113885851799827,-1.06842355871668,0.545693220169954,0.436558239135425,-0.528634345755959
59,-10.83503,7.759542,2.65708650011947,-4.94947053101476,-0.796910347035008,0.541387100430085,-0.172531831325001,-0.0648375011093135,-1.31894117252742,0.51153131756436,0.790564318654504,-0.43277498638489
60,-10.83162,7.763251,1.38451528710342,-4.31873193828687,-1.09430353819533,0.391736530761313,-0.565526256118081,0.270271495974689,-1.32514056194978,0.576650045754732,0.31307686079262,-0.356876697938039
61,-10.8357,7.761077,0.565456618610015,-2.97393227097666,-0.342681589128217,0.407611934369807,-0.229388247957945,0.292964728208409,-1.31011189705265,0.309974944052385,0.375174736537947,-0.542786398291971
62,-10.83957,7.745563,2.06471308050351,-5.0664839023394,-0.972391917735359,0.420297604315605,-1.02634810608768,-0.139173863567439,-0.984470623982236,1.03338307475824,0.201834391263828,-0.384483498406138
63,-10.84214,7.754983,0.306679213360176,-2.75802140955761,-0.460071408391875,0.592816024569787,-0.330366750263025,0.249300965439459,-0.998448352448641,0.552102137980579,0.207981271476911,-0.40563950699183
64,-10.84318,7.750967,0.484940178465493,-2.98260362200497,-0.380663237827789,0.500290592734474,-0.279834766460737,0.0963944536197342,-0.909315132206688,0.75476331857292,0.389416237605456,-0.123702854054478
65,-10.84207,7.757001,0.425544242212422,-2.93297642331963,-0.372445520575202,0.696792850021599,-0.439378831001127,0.0927151354977348,-0.974537288264269,0.586769933180868,0.322604306886767,-0.220788906079204
66,-10.84351,7.750229,0.136993303835205,-1.90134188531909,0.341240730754386,0.0917658088608838,-0.40278706593774,0.0678310258908535,-0.777222611858347,0.537096528340346,0.468866952316331,-0.38516094567521
67,-10.93445,7.729339,0.839743998315857,-3.72803812062409,0.262016059101735,0.0875251804981531,-0.0869413449542359,0.192231185494228,-1.00020194287504,0.741147083351895,0.434800445191929,0.215792672423782
68,-10.93778,7.722265,5.38679733786495,-7.22829279186266,-1.50696310378734,0.0349113646270063,-1.25044309603229,0.233372745444985,-0.831576641568759,0.28271168339748,1.62200327411675,-0.490176183098473
69,-10.98586,7.69524,2.78447179191817,-4.31072032638806,-0.162780486531422,0.768025349446023,-0.0113925020191743,-0.705293579698596,-0.636069641307852,0.666745915726463,0.939714361241729,-0.160461177535034
70,-10.98296,7.69668,6.53357399152776,-7.42065741113708,-1.65135348269804,-1.40847666591952,-3.59982085996457,0.744083433495197,-0.913496096883368,-0.433324880010865,1.39912052174779,-0.149099321668315
71,-10.98399,7.698482,4.55567822597801,-5.66959426307721,-1.18532534138985,0.168178176779704,-0.703937019428425,0.124861104757747,-0.791192022815926,0.0475948944802709,1.48997862003093,-0.180958680934349
73,-10.98715,7.686128,1.28377705221387,-4.42616975706909,-0.384336681876847,0.887815305421918,-0.77512266988885,-0.0566614947655744,-1.0632950808848,0.585795217740168,0.361014549981737,-0.271969457439434
75,-10.99275,7.678719,0.600783272164307,-3.44397460653259,0.0887553921716252,0.485186724323714,-0.291466110172048,0.238595960232792,-1.02680202379216,0.355722180393496,0.218206137603286,-0.283778321465922
76,-10.99551,7.67399,0.744399542003301,-3.91915188157384,-0.363900438026044,0.831308507923713,-0.48277235165641,0.292270795195278,-1.04695552465884,0.692689425988937,0.252025626671952,-0.313655493432301
77,-10.99453,7.674339,0.62469910865965,-4.00863072621012,-0.132060537940061,0.931477648754456,-0.583064163011893,0.10386115573334,-1.27950455918588,0.497588836764529,0.049183431815896,-0.29697968979587
78,-10.99399,7.67529,1.17758160906911,-4.25248727912675,-0.0925506614421232,0.773253492495684,-0.20789715585663,0.107459912277544,-1.09763028892478,0.529214202821262,0.458721478024257,-0.408422534761295
79,-10.99545,7.675647,0.389308388981032,-3.083315712253,0.56507558920322,0.8430075692493,-0.50106880163771,-0.159807469374174,-0.649787329230509,0.659859798357566,0.319958986706215,-0.173794325471024
80,-10.98808,7.699961,0.54912843112516,-3.23748403423295,0.464177317374795,0.578394515485659,-1.13745565338055,-0.0603747086245221,-0.882190409634338,0.691457614351247,0.0600343269227245,-0.156928251466938
81,-10.98933,7.700566,0.87901137182111,-3.62377944016359,-0.0955310046462815,0.841365024285656,-0.225960324525131,-0.188161558510443,-0.916594911282765,0.648801806841464,0.382580906809251,-0.62351013675148
82,-10.99171,7.700226,2.75286196193303,-5.68212542155976,-0.454240829849462,0.712089994030837,-0.398530830990727,-0.656998257572481,-0.31389086306046,0.486477815690454,0.673850146690633,0.155188689953529
83,-10.98896,7.701665,0.782597405522141,-3.22996052538538,0.348071587612284,0.550156634187878,-0.261737479971777,-0.14598224333833,-0.740728037786406,0.457552673026413,0.336736895766613,-0.551239695489508
84,-10.99801,7.697738,0.735227720879512,-3.88433749653996,0.476395667127687,0.831856836484547,-0.98460468055614,-0.372145086997709,-0.942935074226096,0.632942347727451,0.338011384046654,-0.448840530946627
85,-10.99868,7.697264,0.725887623500511,-4.0000475327531,0.0401839242637169,0.635414752862294,-0.941288625538104,0.336313120268865,-1.62260188234194,0.488749927617043,0.247806255116227,-0.862748594118515
86,-11.0078,7.66654,2.41597238648058,-5.51788759751216,-1.03389831107357,0.30514971163745,-1.19730894484407,-0.644735049219967,-0.82251015416453,0.893509567543763,0.350659703648155,-0.128344018872085
87,-11.00946,7.665899,2.69699483211493,-5.35780102056086,-1.24419667052619,0.474995492432579,-1.565719455954,0.0284009525293889,-1.04648621228587,0.545083950952844,0.484424454488186,-0.888135377436584
88,-10.97079,7.674818,1.29674662624038,-4.89843745039122,-1.02741902188777,0.87392495480019,-0.68901584047496,0.220252531768564,-1.38145586917789,1.20390193534199,0.0753039043125099,-0.462768762778522
89,-10.96867,7.678971,0.41341244538878,-3.33900416538093,-0.310927593728817,1.10769239230745,-1.06919100257346,-0.0112117471476768,-1.04174200881342,0.355062012406125,0.218596171773381,-0.566732644945043
90,-10.9593,7.685966,1.09368147572234,-4.20745371603764,-1.0836025652583,0.571363813204526,-1.18560951030258,0.346207135221959,-1.43102186852539,0.186657856907098,0.34719513426843,-0.388549648466695
91,-11.00712,7.685846,1.75154587213559,-3.55430123236987,0.0104792939702853,0.322945737262046,-0.545650825091019,-0.282756745253948,-0.856200605136318,0.0110376309197499,0.935159889010778,-0.167267456959828
92,-11.00845,7.68374,1.16220019569623,-4.44754289251048,-0.799271744277069,0.896941047760269,-0.668959937777483,-0.152318104896704,-1.24642802320025,0.970579370903075,0.506381424180044,-0.182946938976388
93,-11.0032,7.68181,0.869374697168599,-3.86862138416381,0.00164776587447612,1.22564527745879,-0.632767020381425,-0.140208372948463,-0.831926805958872,0.607821008086694,0.536029279402408,-0.103003238514753
94,-10.99604,7.681753,0.803087270517684,-4.22624908988951,-0.982895106605753,0.891055092081282,-0.985650154963673,0.681980158417475,-1.4660006057828,0.660590365666456,0.367302162591379,-0.72170163050272
95,-10.99829,7.679412,0.132287273773697,-2.73347289303181,0.390316787043735,0.80150013158263,-0.779920364998152,0.269891115254441,-1.01501822572992,0.325639617465106,0.325817938557965,-0.403636293208041
96,-11.00023,7.68101,0.180572505351535,-3.09339287700216,-0.0568936846442805,1.18290493189876,-0.811751236948504,0.0579209271870625,-0.750650873951356,0.412502192674399,-0.0621920274748214,-0.296028100728825
97,-10.97315,7.690044,1.83670918680955,-4.5811401376598,0.0401842353754706,0.0840510805831319,-1.4704158991864,-0.522611577389769,-0.874165786768111,0.243124879261071,0.556903939171709,-0.571289939146194
98,-10.97562,7.686842,2.04532656809673,-4.64135703050716,-0.651753857831369,0.385761424389532,-1.5067229366865,-0.433268616942261,-0.837724995482583,0.285408443394278,0.443615517655293,-0.480726015817648
99,-10.97343,7.686839,1.46230963662406,-4.75975617284691,-1.38725065390634,0.616460756229174,-1.40400876658234,0.694049064993131,-1.6002510529775,0.580318052227942,0.238736641635568,-0.726078633001432
100,-11.01503,7.67212,1.32309573033093,-4.34283484198267,-0.39431969569021,0.687373541607637,-0.791763729296259,-0.0946787544373208,-1.26003478742389,0.68585159059241,0.260638908141018,-0.463192806685182
101,-11.00588,7.690382,1.19711628747035,-3.5832772750181,-0.470265713116147,0.633407096753579,-0.611541783930377,-0.139086576298951,-1.19865841338151,0.780399721984818,1.02210646975657,-0.44431981294256
102,-11.00626,7.687935,0.656304146460681,-3.23992509504737,0.0521813087674801,0.890277924586936,-0.531712870598313,-0.440275289290351,-0.726867515513821,0.853446226517461,0.750964578583087,-0.041193166260372
103,-11.0027,7.697702,1.23089872954591,-4.07793183215204,-0.408627375767471,0.930071612647145,-0.226051901995701,-0.259077660937581,-1.05761967964818,0.853441322827365,0.477289554306379,-0.243938794471405
104,-11.01069,7.695981,1.27445896796012,-4.31135118101147,-1.15046368000839,0.751043641781428,-0.649126811866511,0.268418217458584,-1.34809773020141,0.813676940148399,0.26223031551129,-0.528793654532772
105,-11.00999,7.699174,1.17961612137006,-3.35047059173932,-0.386106303658066,0.752874315700202,-0.507354181717173,-0.243064853196517,-0.937648390318496,0.677102017840556,1.2007231468111,-0.724599178387457
106,-11.01216,7.68352,1.32073258981737,-3.0738576941265,0.345463547330481,0.800379844788388,-0.395893117223009,-0.468758992937631,-0.989368328958055,0.240593181465705,0.8911429974914,-0.509443506418354
107,-10.9522,7.664105,0.432419022078278,-3.25173342994999,0.0855009401877851,1.18089452825478,-0.895854303909196,-0.0216607519870245,-0.676017494590547,0.249665858126815,-0.0360291325349659,-0.473372745884723
108,-10.92108,7.664105,0.268787688039807,-2.37048151741729,-0.0804034659831195,0.586148764536018,-0.619359728021318,0.399805253734072,-0.752256481880167,0.372544463082317,0.412427800208296,-0.390338075160545
109,-10.95997,7.659653,0.708890020012646,-3.70771467516511,-0.097637948884665,0.622416397629916,-0.507852263751241,0.0752252306937056,-0.795533826102199,0.652308780503168,0.200661042123426,-0.158883897562231
110,-10.92886,7.668557,1.12539697448907,-4.42299376150172,-0.885983555754466,0.714888006022713,-0.39162450439997,0.586811148547461,-1.43170868031224,0.292503978888984,0.0890109712650101,-0.435623958133209
111,-10.89774,7.650751,0.958629909424193,-3.83960230274155,-0.738382890507669,0.957585677868107,-0.887722846532824,0.415412477837453,-1.01748434559428,0.510259060115435,0.283792951696784,-0.525269873786408
112,-10.90598,7.663559,0.350321874328297,-2.54031873908394,0.243556342353836,0.508583691039145,-0.321539825860795,-0.0837828112024041,-0.654943110654012,0.747865149798152,0.908313463121777,-0.516633840640098
113,-10.95997,7.668556,0.714693044630767,-4.39497252564846,-0.257721235642334,0.884269833088835,-0.643100856916319,0.00349161989104766,-0.95375583833045,1.00972578311439,0.0269412103423394,0.130435189370381
114,-10.94442,7.668556,0.300554282786046,-2.91241379621734,0.0856823765705303,0.951659299074907,-1.12946752149877,-0.101639026492603,-0.789175466875962,0.250608651673846,0.335797584388299,-0.537505472564642
115,-10.90552,7.655202,0.74329594085186,-3.72807685109185,0.154257201627068,0.592979496540479,-0.204083263990807,0.371173388690805,-0.950472848111418,0.242544915376865,0.379955044730461,0.0917161364874859
116,-10.93664,7.664105,0.769523551602177,-3.55841509500132,-0.888390232600494,0.719784383486962,-0.724524321329829,0.492947606905482,-1.44568017625122,0.5151809913461,0.41347827062531,-0.889481056297683
117,-10.9133,7.659654,0.854106261279362,-3.71985425659891,-0.556128092252755,1.04320501097611,-0.537120764208924,-0.0954019670263234,-0.820028596227666,0.714974406239996,0.602503496199324,-0.747676903162884
118,-10.97911,7.672522,1.24455199802095,-3.97643161403682,-1.00411032802442,0.958884728860378,-0.80388359316808,0.197410945710501,-1.2291461717117,0.291802554870183,0.718532651429413,-0.797187129125738
